num_iter,lon,lat,u,v,point,point_type
148,19.221262623894344,55.21685178596165,-4.402097125343894,3.6084336176543865,33,1
149,19.218721878768356,55.21798175981339,-4.365635667264985,3.568200284601798,33,1
150,19.216202185818528,55.21909897709166,-4.329478340757453,3.5283025450072802,33,1
151,19.213703372414365,55.22020354508932,-4.29382380651489,3.4887375823109994,33,1
152,19.21122515355964,55.221295568515956,-4.260017273836936,3.4494953362366862,33,1
153,19.20876648371982,55.222375137626436,-4.211602032347918,3.404452673888746,33,1
154,19.206335711192665,55.22344050034203,-4.147556212875234,3.3539347608598167,33,1
155,19.203941758597377,55.22449001884715,-4.084484644821826,3.304184695428521,33,1
156,19.20158406958662,55.225523935414074,-4.022372507929976,3.2551907974471654,33,1
157,19.199262096163913,55.22654248858611,-3.9592880495875824,3.206921640496137,33,1
158,19.19697638295603,55.22754592281888,-3.8969269053230686,3.1594058960794946,33,1
159,19.19472651522334,55.228534477653305,-3.8355477258994255,3.112637639087133,33,1
160,19.19251193187026,55.22950838848409,-3.775135048946882,3.066605099485551,33,1
161,19.19033208053336,55.23046788695812,-3.7161366466604604,3.0212966390961093,33,1
162,-999.0,-999.0,,,33,1
163,-999.0,-999.0,,,33,1
164,-999.0,-999.0,,,33,1
165,-999.0,-999.0,,,33,1
166,-999.0,-999.0,,,33,1
167,-999.0,-999.0,,,33,1
0,19.70310486968063,55.00647173267526,-5.3908802042037705,4.558404768767355,34,1
1,19.700024858869845,55.00791308733439,-5.365259240102945,4.558404768767355,34,1
2,19.69695904022128,55.009354516884564,-5.348768368096143,4.5599096915829165,34,1
3,19.693902263236087,55.010796453809526,-5.332386198402466,4.562210273555658,34,1
4,19.69085445921675,55.01223915537399,-5.316037908253224,4.5651462199412105,34,1
5,19.687815603165596,55.01368282746455,-5.299722793589443,4.568078667800261,34,1
6,19.68478567717726,55.01512746942637,-5.286141440897759,4.56830226905059,34,1
7,19.68176317260777,55.01657218951721,-5.272809459542893,4.56830226905059,34,1
8,19.678747952290223,55.01801691448611,-5.255166113678619,4.56830226905059,34,1
9,19.67574244287144,55.019461671283906,-5.231483458387727,4.56830226905059,34,1
10,19.67275004363382,55.020906497706186,-5.2078928176020645,4.56830226905059,34,1
11,19.669770704174073,55.02235139416574,-5.187511233803484,4.568415769789913,34,1
12,19.666802618811474,55.02379637854264,-5.175797891967986,4.569884822846871,34,1
13,19.663840896091674,55.02524183634757,-5.16410679085283,4.571350621242547,34,1
14,19.660885524098266,55.026687766861926,-5.152437888394576,4.5728131711542686,34,1
15,19.657936490937487,55.0281341693673,-5.140791142609317,4.574272478747675,34,1
16,19.65499378473818,55.029581043145356,-5.1291665115925404,4.575728550176752,34,1
17,19.65205739365175,55.03102838747777,-5.117563940759982,4.577181393640481,34,1
18,19.649127305859228,55.03247620164713,-5.1088612388763694,4.576180981541391,34,1
19,19.64620191642578,55.033923674850364,-5.100173810418741,4.576196434624062,34,1
20,19.64328120622446,55.0353711357545,-5.0915009028974465,4.576209408519042,34,1
21,19.640365167602987,55.03681858381036,-5.082842492120112,4.576219908142074,34,1
22,19.637453792921765,55.038266018469216,-5.07419855393464,4.5762279384004625,34,1
23,19.634547074553847,55.03971343918277,-5.065569064229145,4.576233504193097,34,1
24,19.631645004884938,55.04116084540319,-5.056952267479565,4.576236903962981,34,1
25,19.628747577284877,55.04260823668891,-5.043391383608143,4.576857831250908,34,1
26,19.625857568951137,55.04405584444048,-5.023371018250657,4.578285166278288,34,1
27,19.622978608518338,55.04550397103701,-5.005923343861832,4.5797014053356815,34,1
28,19.620109248634634,55.046952597263584,-4.990315570284414,4.581107820111113,34,1
29,19.61724845434087,55.04840170886344,-4.981568790632466,4.582505333611831,34,1
30,19.6143923632336,55.049851259595144,-4.973109817148757,4.583897498063707,34,1
31,19.611540813709418,55.051301246217825,-4.967242790658918,4.58270944948123,34,1
32,19.608692375497313,55.0527508182377,-4.961681313383112,4.581224057262281,34,1
33,19.605846880284474,55.054199877783255,-4.954864603092299,4.5822627196399095,34,1
34,19.60300500697071,55.05564924915876,-4.946480843053231,4.586454599659444,34,1
35,19.6001676028287,55.057099962145564,-4.938118379107201,4.5906358316324605,34,1
36,19.59733465616882,55.05855201347959,-4.924500269205225,4.592168626467591,34,1
37,19.594509157265385,55.06000458146376,-4.9105880832978945,4.593531839590411,34,1
38,19.591691274360624,55.0614576137177,-4.893853702957197,4.596320902980526,34,1
39,19.588882581576335,55.062911590149746,-4.880491983081955,4.599100942685839,34,1
40,19.586081180044356,55.06436648642375,-4.872172879249903,4.601873977296523,34,1
41,19.583284229923887,55.06582226773226,-4.863867597626358,4.604642404504372,34,1
42,19.580491723765753,55.06727893280657,-4.855576115245686,4.607406231964596,34,1
43,19.577703654133543,55.06873648037941,-4.847298409180418,4.610165467319685,34,1
44,19.57492001360357,55.070194909184956,-4.839227063043252,4.612920119024716,34,1
45,19.572140686254485,55.071654216686596,-4.831842614839218,4.6156705947238965,34,1
46,19.569365285410434,55.07311439728736,-4.820655517654522,4.61904643116165,34,1
47,19.566595946557953,55.07457567864497,-4.804207712788598,4.624529032783625,34,1
48,19.563835609796687,55.07603877720179,-4.787814759080108,4.629993350686456,34,1
49,19.561084245020485,55.077503687299966,-4.771478005304863,4.635438935278203,34,1
50,19.558341821368114,55.078970403122646,-4.760938436938038,4.63840518325358,34,1
51,19.55560510161167,55.08043808502917,-4.7537326613355395,4.64019299021131,34,1
52,19.55287222126732,55.08190633012649,-4.745518106091256,4.642998383075157,34,1
53,19.55014373721211,55.0833754744036,-4.737313971531119,4.64580245353312,34,1
54,19.547419643873717,55.0848455176631,-4.72911884560014,4.648605480997063,34,1
55,19.544699936472238,55.08631645980645,-4.720932024477683,4.651407604627331,34,1
56,19.54198461062274,55.08778830078392,-4.712755588332433,4.6542084120119975,34,1
57,19.539273660772743,55.08926104039753,-4.704949105259395,4.656648327696667,34,1
58,19.536566882949497,55.09073455977311,-4.698132953624482,4.657379771599702,34,1
59,19.533863739445707,55.0922083001771,-4.691324104473249,4.657379771599702,34,1
60,19.531164235159,55.09368202535415,-4.684522806116267,4.657379771599703,34,1
61,19.528468366225525,55.09515573550077,-4.678639352690261,4.658290981235045,34,1
62,19.525775604789477,55.096629719166465,-4.674640811681943,4.661082763668029,34,1
63,19.52308486611147,55.09810457160566,-4.670645567859274,4.663874367210032,34,1
64,19.52039614837115,55.09958029287514,-4.6666536184657454,4.6666657927004485,34,1
65,19.517709449749685,55.10105688303171,-4.659263643728944,4.665009988056776,34,1
66,19.515026739397697,55.102532927929396,-4.6512976611545,4.662354660531963,34,1
67,19.512348354622485,55.10400810869373,-4.643345108073169,4.659703809504852,34,1
68,19.50967428843829,55.10548242697251,-4.63605065090495,4.657379771599702,34,1
69,19.507004166470963,55.10695598415715,-4.63340837256979,4.657379771599703,34,1
70,19.504335337965333,55.10842949958402,-4.630766945158732,4.657379771599703,34,1
71,19.501667802583473,55.109902973336624,-4.628126227322944,4.657379771599702,34,1
72,19.4990015600671,55.111376405499286,-4.625486977070789,4.657379771599702,34,1
73,19.496336609730427,55.11284979615105,-4.6228491993897345,4.657379771599702,34,1
74,19.493672950884694,55.11432314537082,-4.620212893900372,4.657379771599702,34,1
75,19.491010582841287,55.115796453237365,-4.617578059781044,4.657379771599703,34,1
76,19.488349504911895,55.11726971982935,-4.614944291809918,4.655746069618368,34,1
77,19.48568973661989,55.118742417116195,-4.612311766264373,4.653113544072823,34,1
78,19.483031289753985,55.12021422230018,-4.609680688187076,4.650482465995526,34,1
79,19.48037416379602,55.12168513593149,-4.6070507941167955,4.647852571925246,34,1
80,19.477718358379324,55.12315515847696,-4.6066804935080174,4.646353227205645,34,1
81,19.475062585255213,55.12462463953596,-4.6066804935080174,4.645039145682589,34,1
82,19.472406633348047,55.126093636383914,-4.6066804935080174,4.6437250721447105,34,1
83,19.469750502727987,55.12756214901595,-4.6066804935080174,4.642410342198491,34,1
84,19.46709419347341,55.12903017721236,-4.606680493508019,4.641095592977232,34,1
85,19.464437705654923,55.130497720959454,-4.6066804935080174,4.639780850700361,34,1
86,19.461781039342796,55.13196478025194,-4.6066804935080174,4.638466114273976,34,1
87,19.45912419460737,55.13343135508431,-4.6066804935080174,4.637584771033233,34,1
88,19.456467166112365,55.13489758554584,-4.6066804935080174,4.637584771033233,34,1
89,19.453809942884867,55.1363637565272,-4.6066804935080174,4.637584771033233,34,1
90,19.45115252490798,55.13782986801901,-4.6066804935080174,4.637584771033233,34,1
91,19.44849491216483,55.13929592001192,-4.606680493508019,4.636839923096851,34,1
92,19.445837113996735,55.14076167172168,-4.606680493508019,4.635524698935047,34,1
93,19.443179137615182,55.14222693876405,-4.606680493508019,4.63420948128773,34,1
94,19.44052098309066,55.143691721133685,-4.6066804935080174,4.632894271796247,34,1
95,19.43786265049372,55.14515601882575,-4.6066804935080174,4.631578767533582,34,1
96,19.435204139898723,55.14661983173753,-4.6066804935080174,4.630262882924718,34,1
97,19.432545451381184,55.14808315973863,-4.6066804935080174,4.6289470065831795,34,1
98,19.429886585011783,55.1495460028243,-4.606736611535501,4.627687270749998,34,1
99,19.427227508470914,55.151008378725784,-4.608052499671585,4.627687270749998,34,1
100,19.42456749465801,55.15247068545111,-4.609368742407923,4.627687270749998,34,1
101,19.42190654327747,55.15393292293913,-4.6106853528096465,4.627687270749998,34,1
102,19.4192446540263,55.15539509112865,-4.612002522098056,4.627687270749998,34,1
103,19.416581826493516,55.15685718995707,-4.61332055999202,4.627687270749998,34,1
104,19.413918060093252,55.158319219359335,-4.614638966142553,4.627687270749998,34,1
105,19.411253354522053,55.15978117927407,-4.615957740652545,4.627687270749998,34,1
106,19.40858770947639,55.16124306963986,-4.61797577607502,4.626289488466233,34,1
107,19.405920748072493,55.16270443340686,-4.620615172598514,4.623650091942737,34,1
108,19.403252135463138,55.164164864549875,-4.6232562363523435,4.621911856139343,34,1
109,19.40058185904657,55.165624654248234,-4.625899551008628,4.623356747268508,34,1
110,19.397909876227782,55.1670848313088,-4.6285443566819575,4.623767395479268,34,1
111,19.39523619932457,55.168545061296584,-4.631190644507264,4.623889372073648,34,1
112,19.392560831053068,55.170005250779894,-4.633838413010018,4.624005811282234,34,1
113,19.38988377046639,55.171465397848706,-4.636487669926213,4.6226811828241345,34,1
114,19.387205035352206,55.172925036567925,-4.639138390615633,4.621355822479425,34,1
115,19.384524624807582,55.17438416658293,-4.641791627199664,4.62002920418741,34,1
116,19.38184253734227,55.17584278736097,-4.644446666165385,4.618701684704549,34,1
117,19.379158771864443,55.177300898489825,-4.647935845811554,4.616124419296169,34,1
118,19.376472873560537,55.17875808961913,-4.653252679548363,4.610807585559359,34,1
119,19.373783846084734,55.18021346130318,-4.658575322255223,4.605484942852497,34,1
120,19.371091686257955,55.18166701141831,-4.663904075399602,4.600725364174227,34,1
121,19.36839638321664,55.183118921720116,-4.667652961040024,4.599494132606153,34,1
122,19.365698782751434,55.1845703444659,-4.67032321445365,4.598260268327584,34,1
123,19.362999494099896,55.18602128683586,-4.672994944958482,4.597024512130907,34,1
124,19.360298516361464,55.18747174809836,-4.675668153355796,4.595786862598463,34,1
125,19.35759584863538,55.18892172752117,-4.678342840447294,4.594547318311701,34,1
126,19.354891490020574,55.19037122437142,-4.681019192823584,4.592938572567371,34,1
127,19.352185444412893,55.19182011918785,-4.683697560817794,4.59026020457316,34,1
128,19.349477724907448,55.193268066106164,-4.686894283925186,4.586546587390122,34,1
129,19.346768052476083,55.19471472641925,-4.692257408273649,4.578501900867431,34,1
130,19.344055261086414,55.19615868342677,-4.6997087520526755,4.570446971883583,34,1
131,19.341338171051493,55.197599917566755,-4.7092039018794125,4.562378332789554,34,1
132,19.338615627668283,55.1990384083918,-4.7159713799172,4.555664318334863,34,1
133,19.33588915414728,55.20047461443553,-4.71962166340848,4.550267435197597,34,1
134,19.33316049443657,55.201908985257155,-4.722322079662934,4.544866602688686,34,1
135,19.330430185567728,55.20334152678822,-4.725023934456585,4.539462893101383,34,1
136,19.327698226963022,55.204772237982894,-4.727727686146891,4.534055389720773,34,1
137,19.324964617798788,55.20620111749537,-4.730433807880096,4.528643146254363,34,1
138,19.322229356997482,55.20762816367019,-4.733141370674674,4.523228020665209,34,1
139,19.319492443982178,55.20905337545949,-4.735850247696494,4.5175591413683565,34,1
140,19.31675388167077,55.21047667072723,-4.739032608640196,4.510782142513646,34,1
141,19.314013417768116,55.211897687492616,-4.743151772658271,4.504000051804284,34,1
142,19.311270523028256,55.213316416656475,-4.747270947090359,4.497212431009437,34,1
143,19.308525197734273,55.2147328562737,-4.751390130097631,4.490419280303084,34,1
144,19.305777442171763,55.216147004399204,-4.755509319840305,4.4836205998617675,34,1
145,19.303027256628738,55.21755885908781,-4.759628514477648,4.4768163898646005,34,1
146,19.30027464139571,55.218968418394304,-4.763747712167959,4.470006650493257,34,1
147,19.297519596765632,55.220375680373486,-4.767867215769022,4.449687546290441,34,1
148,19.294762309572004,55.221776278298655,-4.771982252153865,4.4278569900798,34,1
149,19.292002804430073,55.22316972353029,-4.776092565116234,4.4060080772283845,34,1
150,19.289241085529216,55.22455601003874,-4.779447246387555,4.386766625590822,34,1
151,19.28647754519876,55.225935986484934,-4.780812900238388,4.374457041061019,34,1
152,19.28371321287763,55.22731190912294,-4.782174605353314,4.36214477702202,34,1
153,19.280948091599978,55.228683777075695,-4.783532360906292,4.34982984358553,34,1
154,19.278182184401473,55.23005158946947,-4.784936833383079,4.337512249680017,34,1
155,19.2754154656642,55.23141534502871,-4.787636536255521,4.325191848605101,34,1
156,19.272647203645196,55.23277503243061,-4.790328303889609,4.311426029496275,34,1
157,19.26987742381177,55.23413018445613,-4.79264712246709,4.295404324242124,34,1
158,19.26710636961537,55.23548007486282,-4.787090199739252,4.258409915946973,34,1
159,19.264338792078714,55.2368179881686,-4.7815205713025835,4.221474424586466,34,1
160,19.261574700417015,55.23814394378608,-4.775938504887956,4.184319961368374,34,1
161,19.258814107609243,55.23945787130718,-4.769707365622582,4.151943323722889,34,1
162,19.256057316075818,55.240761320524726,-4.7608341864439465,4.127381526608737,34,1
163,19.25330571221031,55.24205683900813,-4.752503343895928,4.102867538457869,34,1
164,19.25055899067733,55.24334443818514,-4.744176993612106,4.078398646286767,34,1
165,19.247817150408387,55.244624132947386,-4.735855151763078,4.053974821723068,34,1
166,19.245080190316212,55.24589593817623,-4.727537834466375,4.029596036316535,34,1
167,19.242348109294802,55.247159868742955,-4.719225057786612,4.00526226153934,34,1
0,19.868494145336054,54.91293922417309,-7.200461367087548,3.509698867288698,35,1
1,19.864421122819362,54.91403629031148,-7.168988745701179,3.550474556910628,35,1
2,19.860365171782117,54.91514656799586,-7.137596293960014,3.591184041444269,35,1
3,19.85632624520708,54.91627003709296,-7.1062731191688435,3.625691618621313,35,1
4,19.852304358688322,54.91740469372003,-7.075035809967611,3.660042687092203,35,1
5,19.8482994635165,54.918550488500195,-7.02656301795948,3.711976680163049,35,1
6,19.84432106935414,54.919713199991776,-6.945989575736839,3.787461493252245,35,1
7,19.840386973476196,54.92090061712172,-6.865239115291054,3.864034179659247,35,1
8,19.83649726167821,54.922113096847426,-6.821296721316493,3.9075935857099697,35,1
9,19.832631576999937,54.923339771178064,-6.781495044544708,3.9473952624817543,35,1
10,19.828787628273275,54.92457940505735,-6.741982451951493,3.9867251460253392,35,1
11,19.82496525589302,54.92583184642983,-6.705513114285785,4.0200628577042545,35,1
12,19.821162806303903,54.92709514338691,-6.6691490896702925,4.053294369928483,35,1
13,19.817380220134723,54.928369262880366,-6.617333471417855,4.095494310694811,35,1
14,19.813626086063987,54.9296571910597,-6.558941494171903,4.141464772291472,35,1
15,19.809904059283,54.930960185768505,-6.503532266920671,4.185530624379929,35,1
16,19.806212482136353,54.93227761771235,-6.475873281563019,4.204055791971603,35,1
17,19.802536017191645,54.93360107851475,-6.448294823887518,4.2225384192023565,35,1
18,19.798874619439367,54.9349305553471,-6.420795079758329,4.24000512169713,35,1
19,19.79522825431025,54.936265720672935,-6.393367878604435,4.252155535865577,35,1
20,19.791596932524115,54.937604856623715,-6.366026894334893,4.264264604316236,35,1
21,19.787980606454997,54.9389479507023,-6.328739722613112,4.279371255193239,35,1
22,19.784384832925205,54.94029602925933,-6.286628489918235,4.293900471475385,35,1
23,19.780812327492242,54.94164893460549,-6.242889912180582,4.309382637267472,35,1
24,19.77726399577318,54.943006986090225,-6.211617547093654,4.318004884973511,35,1
25,19.77373290475079,54.944367897337656,-6.185263770908459,4.32459332901981,35,1
26,19.770216312874513,54.945730984366065,-6.158986647352966,4.331162609908683,35,1
27,19.76671417814833,54.94709624180967,-6.132780445303278,4.337714160421105,35,1
28,19.76322646178231,54.948463664788534,-6.106652298463855,4.3442461971309605,35,1
29,19.7597531209985,54.949833247795624,-6.0806021387977385,4.35075873704749,35,1
30,19.756294113058026,54.951204985319755,-6.054631689799843,4.35844373638078,35,1
31,19.75284938232046,54.95257925719656,-6.0287369847397985,4.366277471135375,35,1
32,19.749418885519486,54.953956112296424,-6.002917576181179,4.374095036518416,35,1
33,19.746002581283502,54.95533554616769,-5.977166377734397,4.381898192711941,35,1
34,19.742600432205887,54.956717554959226,-5.951487837233505,4.389685826700198,35,1
35,19.739212398394255,54.95810213442498,-5.921206881985853,4.398626606982858,35,1
36,19.735841054765306,54.95948968545369,-5.875672243746415,4.411383526636702,35,1
37,19.732494933923974,54.96088153255342,-5.829547500210819,4.4240742109632345,35,1
38,19.729174369611695,54.96227765986777,-5.78810277955356,4.435880429885454,35,1
39,19.72587674271318,54.963677755995974,-5.761589227105911,4.445180127444316,35,1
40,19.722593690176957,54.965080924311174,-5.735147942004291,4.4544567795621575,35,1
41,19.719325172368837,54.96648715812228,-5.708778723447969,4.463710450573431,35,1
42,19.716071149770322,54.96789645075055,-5.682481371193658,4.472941204634025,35,1
43,19.712831582978318,54.96930879552974,-5.6562556855539246,4.482149105721784,35,1
44,19.70960643270475,54.97072418580614,-5.626390224598908,4.492051770061242,35,1
45,19.706397738097515,54.97214286911001,-5.581952316913808,4.505505822157225,35,1
46,19.70321365330229,54.97356608224714,-5.537426572586032,4.5195200281489845,35,1
47,19.70005422332498,54.97499400878465,-5.493138427825596,4.533440496359601,35,1
48,19.696919317064616,54.97642661891711,-5.467381135023987,4.538121431358636,35,1
49,19.69379861690965,54.97786081556207,-5.442954195854049,4.542629263527606,35,1
50,19.690691377992984,54.979296535808224,-5.420586847788537,4.547126136871893,35,1
51,19.68759644372746,54.98073376466021,-5.400443416187584,4.550886330011231,35,1
52,19.68451257266717,54.982172251378074,-5.382436235282154,4.553938699150895,35,1
53,19.681438572247895,54.983611754955746,-5.364470739371274,4.556981081881356,35,1
54,19.678374419944117,54.98505227266648,-5.340913698394986,4.560013898080282,35,1
55,19.675323260281875,54.9864938364072,-5.312472757256743,4.563033987874491,35,1
56,19.672287840400244,54.98793647302458,-5.284154764255631,4.566038282108401,35,1
57,19.6692680927613,54.98938017784543,-5.258859109549663,4.568664392015174,35,1
58,19.666262323472488,54.99082481115037,-5.245335757922707,4.5701519172976335,35,1
59,19.663263926619454,54.992269933146574,-5.232089598920707,4.571635598821452,35,1
60,19.660272747042818,54.9937155414274,-5.218868072964765,4.573115602494626,35,1
61,19.657288771581708,54.99516163519074,-5.204167637967464,4.574592308388001,35,1
62,19.65431283258148,54.996608223108204,-5.188088279388696,4.576065280872572,35,1
63,19.651345706280317,54.99805531316775,-5.172042948729856,4.577533786151873,35,1
64,19.648387374409925,54.999502904365656,-5.156339173584896,4.578997709098849,35,1
65,19.645437645746654,55.00095099373151,-5.143252744599277,4.5804577483604705,35,1
66,19.642495049072995,55.00239956421731,-5.130190651862877,4.581914154494946,35,1
67,19.639559571388006,55.0038486150203,-5.117152856320725,4.58336693323113,35,1
68,19.63663119971161,55.00529814533727,-5.104139313399603,4.584816091311449,35,1
69,19.63370992108772,55.00674815436492,-5.091149978607973,4.58626163546596,35,1
70,19.63079572258416,55.00819864129991,-5.078184807535869,4.587703572412375,35,1
71,19.627888591292656,55.009649605338815,-5.0579281932705715,4.590187063652548,35,1
72,19.62499261807964,55.01110143007169,-5.036081457084116,4.593053199918099,35,1
73,19.62210869424468,55.01255425013876,-5.0146646874077865,4.595907315105527,35,1
74,19.619236579097894,55.01400805977477,-4.996346988188829,4.598372536849684,35,1
75,19.61637453447329,55.01546271427467,-4.98641054305297,4.599788683561505,35,1
76,19.61351785749764,55.01691782147512,-4.976489898414983,4.6012021108746115,35,1
77,19.61066653978232,55.01837338077978,-4.966581244622635,4.6026134550731745,35,1
78,19.607820575074438,55.01982939182094,-4.9566885832145875,4.604022048103779,35,1
79,19.604979954876697,55.02128585398788,-4.946813771393908,4.605427580345151,35,1
80,19.602144669649572,55.022742766556156,-4.9369526843932565,4.606830740426294,35,1
81,19.59931471216613,55.024200129049106,-4.924393505659617,4.6085704770335205,35,1
82,19.596491597415255,55.025658068165505,-4.90339426440424,4.611364235645267,35,1
83,19.593680063791727,55.02711698002453,-4.885871056436227,4.614147177872747,35,1
84,19.59087815621422,55.02857683928923,-4.869230547741592,4.6169205959885184,35,1
85,19.58808537883907,55.03003763778969,-4.858330440378054,4.618737280549109,35,1
86,19.585298512539882,55.031499029311924,-4.850053891942021,4.6201167052884475,35,1
87,19.582516086173616,55.032960855712055,-4.841791127101886,4.621493832761803,35,1
88,19.579738092388595,55.034423116467,-4.833542122902735,4.622868666794995,35,1
89,19.57696452384543,55.0358858110539,-4.825306856427869,4.6242412112074724,35,1
90,19.574195373216998,55.037348938950124,-4.817085304798764,4.625611469812323,35,1
91,19.571430633188456,55.038812499633195,-4.8088774451749945,4.626979446416285,35,1
92,19.568670296457164,55.04027649258091,-4.79804978700787,4.629003413182968,35,1
93,19.565915830658923,55.04174114754209,-4.784417641490514,4.631729842286437,35,1
94,19.56316880701601,55.04320671064908,-4.77082331603174,4.634448707378193,35,1
95,19.560429204933705,55.04467317971527,-4.757266705706255,4.63716002944329,35,1
96,19.55769700387483,55.04614055255824,-4.749445364123473,4.638724297759846,35,1
97,19.55496898863392,55.04760842053388,-4.742696576399421,4.640074055304658,35,1
98,19.55224455814879,55.049076707400225,-4.735953812015624,4.641422608181417,35,1
99,19.549523709337052,55.050545412973214,-4.729759811312973,4.642769291246538,35,1
100,19.546806133508724,55.05201453320457,-4.724489076634039,4.644114258233539,35,1
101,19.544091311040148,55.05348406154547,-4.719226111529931,4.645457764370666,35,1
102,19.54137923778085,55.054953997659936,-4.713970904699292,4.64679981181439,35,1
103,19.53866990958637,55.05642434121219,-4.70938070946137,4.648140564867225,35,1
104,19.53596295216041,55.05789508746754,-4.705477620993946,4.649480214506506,35,1
105,19.53325797870763,55.059366231569285,-4.701579307649172,4.650818784090849,35,1
106,19.530554986678148,55.060837773272105,-4.696856974756008,4.652156276783367,35,1
107,19.52785444032917,55.062309717976056,-4.691512232031022,4.653492462464613,35,1
108,19.525156690428787,55.06378206967257,-4.686172229337214,4.654827463138065,35,1
109,19.522461734534982,55.06525482813667,-4.680836552166283,4.656161382430797,35,1
110,19.51976957043789,55.06672799317917,-4.675050593549087,4.657379771599702,35,1
111,19.51708045338349,55.06820153073199,-4.664403946655878,4.657379771599702,35,1
112,19.514397136417276,55.06967508054639,-4.653781044670999,4.657379771599702,35,1
113,19.511719606784627,55.07114864284955,-4.643180679974781,4.657379771599702,35,1
114,19.50904785240939,55.07262221787506,-4.6354304203023675,4.657379771599703,35,1
115,19.50638026817204,55.07409578631302,-4.632789826375345,4.657379771599702,35,1
116,19.503713975651056,55.07556931306681,-4.6301507051178525,4.657379771599702,35,1
117,19.50104897415822,55.077042798215395,-4.627513055708578,4.657379771599702,35,1
118,19.49838526300566,55.07851624183769,-4.624876877326661,4.657379771599702,35,1
119,19.495722841505838,55.07998964401243,-4.622242169151708,4.657379771599702,35,1
120,19.493061708971567,55.08146300481832,-4.619608201291882,4.657379771599702,35,1
121,19.490401865126852,55.08293632433899,-4.616975697067779,4.657379771599702,35,1
122,19.487743309288035,55.08440960265302,-4.614344108656112,4.655145886464561,35,1
123,19.485086068382156,55.08588211771115,-4.611713916824606,4.652515694633056,35,1
124,19.482430146763527,55.08735374148446,-4.609085277449863,4.649887055258313,35,1
125,19.479775543853254,55.08882447455618,-4.606569434463645,4.647482271316468,35,1
126,19.477122193641467,55.09029438858729,-4.605547442384162,4.647191102531685,35,1
127,19.47446922841336,55.09176415636728,-4.605688876695655,4.6457365287996435,35,1
128,19.471816006806936,55.093233393614256,-4.605829814127922,4.64428242144377,35,1
129,19.469162529167434,55.094702100469966,-4.605970254969383,4.6428287803113655,35,1
130,19.46650879583997,55.09617027707612,-4.606110199508325,4.64137560524978,35,1
131,19.46385480716953,55.097637923574396,-4.606249648032906,4.639922896106417,35,1
132,19.461200563500977,55.099105040106494,-4.606388600831152,4.63847065272873,35,1
133,19.45854606517906,55.10057162681405,-4.605241472211734,4.637584771033233,35,1
134,19.455892030277454,55.10203787595684,-4.6026148258304325,4.637584771033233,35,1
135,19.453239281991223,55.10350408452932,-4.60025107231511,4.637584771033233,35,1
136,19.450587672237354,55.10497025073444,-4.60170227392043,4.637584771033233,35,1
137,19.447935050131168,55.10643634724329,-4.60315321675484,4.636563037162888,35,1
138,19.445281428540895,55.107902043713466,-4.604603750799569,4.635250060326176,35,1
139,19.44262681132366,55.10936724594033,-4.606053846592641,4.633936061130049,35,1
140,19.439971198723054,55.1108319535351,-4.6066804935080174,4.632621869158144,35,1
141,19.43731505508104,55.11229617233073,-4.6066804935080174,4.6313076655046,35,1
142,19.434658733819305,55.113759906833586,-4.6066804935080174,4.629993116456463,35,1
143,19.432002235012728,55.11522315692453,-4.6066804935080174,4.628678238802008,35,1
144,19.429345558736003,55.11668592248996,-4.6066804935080174,4.627687270749998,35,1
145,19.42668870094347,55.118148308226864,-4.6066804935080174,4.627687270749998,35,1
146,19.42403164906904,55.11961063445925,-4.60924830030402,4.627687270749998,35,1
147,19.421372954762973,55.121072882411156,-4.610949690292047,4.627687270749998,35,1
148,19.41871310656203,55.12253505832038,-4.612265744426052,4.627687270749998,35,1
149,19.41605232170626,55.123997164939844,-4.613582405869265,4.627687270749998,35,1
150,19.41339059975787,55.125459202206585,-4.614899885735726,4.627687270749998,35,1
151,19.410727940159916,55.126921170056036,-4.616217733426809,4.627687270749998,35,1
152,19.408064342609606,55.12838306842691,-4.618493899731147,4.625771364810102,35,1
153,19.405399291059535,55.12984427087231,-4.621131571273222,4.623133693268029,35,1
154,19.40273259084953,55.13130454131813,-4.623770688321845,4.620494576219405,35,1
155,19.40006424118498,55.1327638791822,-4.626411914149002,4.617853350392249,35,1
156,19.39739424090587,55.134222283662986,-4.627764888950047,4.616500375591204,35,1
157,19.394723300175045,55.135680180653736,-4.6290864348390635,4.615178829702189,35,1
158,19.392051436311295,55.13713758048962,-4.630408616139713,4.613856648401538,35,1
159,19.38937864895761,55.13859448290354,-4.631731574423109,4.612533690118141,35,1
160,19.38670493767903,55.1400508875815,-4.633104896466938,4.611210370843831,35,1
161,19.384030274052765,55.14150679397287,-4.635869676246309,4.609886673215859,35,1
162,19.381353872829234,55.142962191466545,-4.638634775628752,4.608562212091878,35,1
163,19.37867573374613,55.144417079702045,-4.643366528721813,4.606581379931717,35,1
164,19.37599475540567,55.14587123161042,-4.650113170703649,4.60392765624878,35,1
165,19.373309809307255,55.147324414321716,-4.656866382581683,4.601270197989308,35,1
166,19.3706208915541,55.14877662631949,-4.663625872898369,4.598609150743377,35,1
167,19.367927998412394,55.150227866135886,-4.667090874737052,4.595944010841044,35,1
0,19.540410635383935,55.004628591202774,-4.731783050345186,4.637584771033233,36,1
1,19.53769478848931,55.006095845412915,-4.724752303092513,4.637584771033233,36,1
2,19.53498269800792,55.007563085098894,-4.7179327695205355,4.637584771033233,36,1
